County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Georeference,longitude,latitude
Kings,754391,Store,JAC,BLUE SEA FISH MARKET CORP,BLUE SEA FISH MARKET,412,UTICA AVE,,,BROOKLYN,NY,11213,0,-73.93154 40.66447,-73.93154,40.66447
Queens,754388,Store,JAC,CB DIRECTOR STORE INC,CB DIRECTOR STORE,4296A,MAIN STREET,,,FLUSHING,NY,11355,0,-73.82698 40.75262,-73.82698,40.75262
Bronx,754377,Store,JAC,233RD CARRIBEAN MEAT MARKET CORP,233RD CARRIBEAN MEAT MA,4206,WHITE PLAINS RD,,,BRONX,NY,10466,0,-73.85716 40.89377,-73.85716,40.89377
Queens,754371,Store,A,MADE IN EATALIA LLC,MADE IN EATALIA,66-54,MYRTLE AVE / BASEMENT,,,RIDGEWOOD,NY,11385,0,-73.88633 40.70149,-73.88633,40.70149
Kings,754359,Store,JAC,OMEIL NOVADO MORGAN,NOVADO MORGAN,9203,FLATLANDS AVE,,,BROOKLYN,NY,11236,0,-73.90446 40.64121,-73.90446,40.64121
Kings,754334,Store,JAC,BOXED MAX LLC,BOXED MARKET,485,CLERMONT AVE,,,BROOKLYN,NY,11238,0,-73.96893 40.68341,-73.96893,40.68341
Kings,754331,Store,A,YUN HAI 170 MONTROSE LLC,YUN HAI SHOP,170,MONTROSE AVE,,,BROOKLYN,NY,11206,0,-73.94257 40.70738,-73.94257,40.70738
New York,754315,Store,JAC,MADINA HALAL MEAT & GROCERY INC,MADINA HALAL MEAT & GRO,402,E 11TH ST,,,NEW YORK,NY,10009,0,-73.98361 40.72921,-73.98361,40.72921
Kings,754275,Store,JAC,VINNYS GROCERY INC,VINNYS GROCERY,1476,OVINGTON AVE,,,BROOKLYN,NY,11219,0,-73.99919 40.6217,-73.99919,40.6217
Queens,754273,Store,A,78 ST MOM GROCERY STORE INC,78 ST MOM GROCERY STORE,78-02,WOODSIDE AVE,,,ELMHURST,NY,11373,0,-73.88695 40.7437,-73.88695,40.7437
New York,754244,Store,JAC,WHOLE FOODS MARKET GROUP INC,WHOLE FOODS MARKET,66,BROADWAY,,,NEW YORK,NY,10005,42000,-74.01228 40.70706,-74.01228,40.70706
Queens,754243,Store,A,RUIMING LLC,RUIMING,136-10B,BOOTH MEMORIAL AVENUE,,,FLUSHING,NY,11355,0,-73.82857 40.74719,-73.82857,40.74719
New York,754237,Store,A,HUDSON GROUP (HG) RETAIL LLC,HUDSON 2346,185,GREENWICH ST C2 LEVEL STORE L,,,NEW YORK,NY,10007,0,-74.01216 40.71174,-74.01216,40.71174
New York,754235,Store,A,GORILLAS NYC NOHO LLC,GORILLAS,678,BROADWAY,,,NEW YORK,NY,10012,0,-73.99494 40.72758,-73.99494,40.72758
Bronx,754204,Store,JAC,NO 2 VARIEDADES DE MI CULTURA EBE,NO 2 VARIEDADES DE MI C,1553,WESTCHESTER AVE B,,,BRONX,NY,10472,0,-73.87766 40.82871,-73.87766,40.82871
Kings,754196,Store,JAC,SWEET FOOD CORP 1,SWEET FOOD,237,ROCHESTER AVE,,,BROOKLYN,NY,11213,0,-73.92818 40.67065,-73.92818,40.67065
Kings,754195,Store,JAC,ADEN VARIETY INC,ADEN VARIETY,795,UTICA AVE,,,BROOKLYN,NY,11203,0,-73.9306 40.65361,-73.9306,40.65361
Bronx,754158,Store,JAC,AFRICAN UNITY MEAT V CORP,AFRICAN UNITY MEAT V,1770,JEROME AVE,,,BRONX,NY,10453,0,-73.91187 40.84841,-73.91187,40.84841
Kings,754155,Store,JAC,V&W SUPERMARKET NY INC,V&W SUPERMARKET NY,2502,86TH STREET,,,BROOKLYN,NY,11214,0,-73.98687 40.59773,-73.98687,40.59773
New York,754129,Store,A,MANHATTEN 8TH AVE INC,USA SUPERSTORES,322,8TH AVE.,,,NEW YORK,NY,10001,6500,-73.99696 40.74738,-73.99696,40.74738
Kings,754128,Store,JACH,BP FISH MARKET LLC,TUV TAAM FISH MARKET,4801,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,11000,-73.9947 40.63688,-73.9947,40.63688
New York,754121,Store,JAC,AB FISH MARKET INC,AB FISH MARKET,1878,3RD AVE,,,NEW YORK,NY,10029,0,-73.94579 40.79004,-73.94579,40.79004
Kings,754100,Store,JAC,JJJ FISH INC,JJJ FISH,44,EMPIRE BLVD,,,BROOKLYN,NY,11225,0,-73.96051 40.66331,-73.96051,40.66331
New York,754099,Store,JAC,AMAZON RETAIL LLC,AMAZON GO - IJF3 (9/1/2,1302,1ST AVE,,,NEW YORK,NY,10021,0,-73.95672 40.76683,-73.95672,40.76683
Bronx,754092,Store,A,DIBERSO SUPER-STORE LLC,DIBERSO SUPER-STORE,1965,MARMION AVE,,,BRONX,NY,10460,0,-73.88669 40.84347,-73.88669,40.84347
Kings,754077,Store,JAC,NXT TRADING INC,NXT TRADING,7304,18TH AVE 1FL,,,BROOKLYN,NY,11204,0,-73.99494 40.61442,-73.99494,40.61442
Queens,754064,Store,JAC,48 BROADWAY SUPERMARKET INC,FOOD IS LOVE,48-18,BROADWAY,,,ASTORIA,NY,11103,5000,-73.91222 40.7558,-73.91222,40.7558
Queens,754041,Store,JAC,JUSBELINDA GROCERY CORP,JUSBELINDA GROCERY,105-44,OTIS AVE,,,CORONA,NY,11368,0,-73.85475 40.73942,-73.85475,40.73942
New York,754037,Store,JAC,NEUHAUS INC,NEUHAUS,488,MADISON AVE,,,NEW YORK,NY,10022,0,-73.9749 40.7588,-73.9749,40.7588
Bronx,754023,Store,A,TARGET CORPORATION,TARGET STORE T-3395 (OC,215,E FORDHAM RD,,,BRONX,NY,10458,0,-73.89616 40.86231,-73.89616,40.86231
Bronx,754014,Store,A,GODS WAY AFRICAN & JAMAICAN MARKE,GODS WAY AFRICAN & JAMA,1086,E GUN HILL ROAD,,,BRONX,NY,10469,0,-73.8559 40.87406,-73.8559,40.87406
Kings,753998,Store,JAC,MERMAID FISH MARKET CORP,MERMAID FISH MARKET,867,NOSTRAND AVE,,,BROOKLYN,NY,11225,0,-73.95075 40.66706,-73.95075,40.66706
New York,753969,Store,JAC,FRENCH CHEESE BOARD INC,FRENCH CHEESE BOARD,56,"SPRING STREET,  FRNT A",,,NEW YORK,NY,10012,0,-73.99668 40.72213,-73.99668,40.72213
Kings,753960,Store,JAC,CERISE PATISSERIE INC,L'ALGEROISE PLUS,3099,EMMONS AVENUE,,,BROOKLYN,NY,11235,0,-73.93573 40.58406,-73.93573,40.58406
New York,753951,Store,JAC,DIAKITE AMADOU,SWEET CHEF SOUTHERN STY,122,HAMILTON PLACE,,,NEW YORK,NY,10031,0,-73.94926 40.82386,-73.94926,40.82386
Richmond,753932,Store,JABC,SRM PRODUCE & MEAT LLC,IDEAL FRESH,1006,ROSSVILLE AVENUE,,,STATEN ISLAND,NY,10309,12000,-74.21176 40.55133,-74.21176,40.55133
Bronx,753888,Store,JAC,JRI JEROME FOOD CORP,FOOD DYNASTY SPMKT,2343,JEROME AVE,,,BRONX,NY,10468,14000,-73.9032 40.85956,-73.9032,40.85956
New York,753882,Store,A,TARGET CORPORATION,TARGET STORE T-3411,600,BROADWAY,,,NEW YORK,NY,10012,26000,-73.99694 40.72526,-73.99694,40.72526
Kings,753881,Store,A,TARGET CORPORATION,TARGET STORE T-3404,2101,CHURCH AVE,,,BROOKLYN,NY,11226,0,-73.95927 40.65029,-73.95927,40.65029
New York,753863,Store,A,BIG GREEN APPLE CORP THE,THE BIG GREEN APPLE,188,ORCHARD ST,,,NEW YORK,NY,10002,0,-73.98821 40.72207,-73.98821,40.72207
Bronx,753841,Store,A,HIGHBRIDGE GROCERY INC,HIGHBRIDGE GROCERY,82,W 165TH ST.,,,BRONX,NY,10452,0,-73.92706 40.83392,-73.92706,40.83392
Kings,753827,Store,JAC,JARASA INC,JARASA,2006,65TH ST,,,BROOKLYN,NY,11204,0,-73.98554 40.61634,-73.98554,40.61634
Kings,753824,Store,JAC,EL CONUCO DE MAMA CORP,EL CONUCO DE MAMA,3156,FULTON STREET,,,BROOKLYN,NY,11208,0,-73.87846 40.68188,-73.87846,40.68188
Kings,753795,Store,JAC,2014 CROPSEY LLC,KEY FOOD FRESH SUPERMAR,2014,CROPSEY AVE,,,BROOKLYN,NY,11214,0,-74.00238 40.5999,-74.00238,40.5999
Bronx,753794,Store,JAC,125 MAIN ESSENTIALS FOOD CORP,COMPARE FRESH,125,W KINGSBRIDGE RD. STORE 4&5,,,BRONX,NY,10468,0,-73.90283 40.86894,-73.90283,40.86894
Kings,753793,Store,JAC,FRESH FRUITS & BITES CORP,FRESH FRUITS & BITES,2302,BATH AVE,,,BROOKLYN,NY,11214,0,-73.9951 40.597,-73.9951,40.597
Queens,753788,Store,JAC,SS1 TRADING INC,SS1 TRADING,32-08,31ST STREET,,,ASTORIA,NY,11106,0,-73.92578 40.76149,-73.92578,40.76149
New York,753778,Store,JABC,CG EAST VILLAGE INC,CINNAMON GIRL,73,2ND AVENUE,,,NEW YORK,NY,10003,0,-73.98928 40.7264,-73.98928,40.7264
Queens,753774,Store,JAC,EAT FAIR GROCERY CORP,EAT FAIR GROCERY,2004,COLLEGE POINT BLVD,,,COLLEGE POINT,NY,11356,0,-73.84595 40.78148,-73.84595,40.78148
Kings,753766,Store,A,COFFEE SHOP LLC,COFFEE SHOP,544A,FLATBUSH AVENUE,,,BROOKLYN,NY,11225,0,-73.9608 40.66078,-73.9608,40.66078
New York,753736,Store,A,BROADWAY NEWS STAND CORP,BROADWAY NEWS STAND,4765,BROADWAY,,,NEW YORK,NY,10034,0,-73.92699 40.86563,-73.92699,40.86563
New York,753716,Store,JAC,SUPER CLASSIC MEAT MARKET CORP,SUPER CLASSIC MEAT MARK,3461,BROADWAY - STORE 3,,,NEW YORK,NY,10031,0,-73.95219 40.82418,-73.95219,40.82418
Queens,753704,Store,A,TZION MEAT CORP,TZION KOSHER MEAT,63-51/53,AUSTIN ST,,,REGO PARK,NY,11374,0,-73.86445 40.72751,-73.86445,40.72751
Queens,753703,Store,A,JONY GROCERY CORP,JONY GROCERY,40-53,JUNCTION BLVD,,,CORONA,NY,11368,0,-73.86857 40.74776,-73.86857,40.74776
Bronx,753685,Store,JAC,166 GOURMET GROCERY INC,166 GOURMET GROCERY,1097,BOSTON RD,,,BRONX,NY,10456,0,-73.90499 40.82719,-73.90499,40.82719
Kings,753679,Store,A,RIGHT CHOICE AFRICAN MARKET AND B,RIGHT CHOICE AFRICAN MA,617,FLATBUSH AVE,,,BROOKLYN,NY,11225,0,-73.96046 40.65827,-73.96046,40.65827
Queens,753676,Store,A,KRM GROCERY INC,KRM GROCERY,75-03,37TH AVENUE,,,JACKSON HEIGHTS,NY,11372,0,-73.89063 40.74908,-73.89063,40.74908
Kings,753674,Store,A,HAMZAH GROCERY INC,HAMZAH GROCERY,2200,PITKIN AVE,,,BROOKLYN,NY,11207,0,-73.89135 40.67258,-73.89135,40.67258
Bronx,753651,Store,JAC,KINGSTON FINE FOODS CORP,KEY FOOD,2711,WHITE PLAINS ROAD,,,BRONX,NY,10467,10000,-73.86731 40.86602,-73.86731,40.86602
Kings,753624,Store,JAC,NEW BORO PARK GROCERY CORP,NEW BORO PARK GROCERY,1171,38TH ST.,,,BROOKLYN,NY,11218,0,-73.98806 40.64259,-73.98806,40.64259
Bronx,753620,Store,A,AAYAN FRUITS & VEGETABLES INC,AAYAN FRUITS & VEGETABL,547,SOUTHERN BLVD,,,BRONX,NY,10455,0,-73.90362 40.81227,-73.90362,40.81227
Queens,753618,Store,JAC,GREEN OLIVE GROCERY INC,GREEN OLIVE GROCERY,8045,KEW GARDENS RD,,,KEW GARDENS,NY,11415,0,-73.83005 40.71329,-73.83005,40.71329
Bronx,753606,Store,JAC,207 MEAT CORP,SHOP FAIR SUPERMARKET,3917,WHITE PLAINS RD,,,BRONX,NY,10466,0,-73.86139 40.8862,-73.86139,40.8862
New York,753602,Store,JAC,TASTE OF LEX CORP,TASTE OF LEX,150,EAST 110 STREET,,,NEW YORK,NY,10029,0,-73.94424 40.79474,-73.94424,40.79474
Kings,753601,Store,JAC,MILL BASIN WHOLESALE INC,SUNSET BAGELS,5607,AVENUE L,,,BROOKLYN,NY,11234,0,-73.92121 40.62395,-73.92121,40.62395
New York,753600,Store,JAC,GMKA GROCERY INC,HOUSTON VILLAGE FARM,61,1ST AVENUE,,,NEW YORK,NY,10003,0,-73.98713 40.72509,-73.98713,40.72509
Kings,753581,Store,A,FRUITS AND VEGETABLES BROTHERS IN,FRUITS AND VEGETABLES B,251,AVENUE X,,,BROOKLYN,NY,11223,0,-73.97351 40.59018,-73.97351,40.59018
Bronx,753580,Store,A,2 BROTHERS BEST DISCOUNT CORP,2 BROTHERS BEST DISCOUN,536,E 168TH ST,,,BRONX,NY,10456,0,-73.90518 40.83085,-73.90518,40.83085
Bronx,753575,Store,A,NEW KINGS FINEST INC,NEW KINGS FINEST,25,E GUN HILL ROAD,,,BRONX,NY,10467,0,-73.88063 40.8823,-73.88063,40.8823
Queens,753527,Store,A,CHEF KARY INC,CHEF KARY,109-20,101ST AVE,,,SOUTH RICHMOND HIL,NY,11419,0,-73.83394 40.6877,-73.83394,40.6877
Queens,753526,Store,JAC,PRINCE ABOUS BUTCHERY LLC,PRINCE ABOUS BUTCHERY,32-88,STEINWAY STREET,,,ASTORIA,NY,11103,0,-73.92062 40.75698,-73.92062,40.75698
Kings,753522,Store,JAC,AR & SB INC,DOWNTOWN NATURAL MARKET,395,JAY ST,,,BROOKLYN,NY,11201,0,-73.9873 40.69194,-73.9873,40.69194
New York,753492,Store,JAC,LA MARQUETA VEGANO 3 INC,LA MARQUETA VEGANO 3,156,NAGLE AVE,,,NEW YORK,NY,10040,0,-73.92512 40.86146,-73.92512,40.86146
New York,753479,Store,JAC,JOSIERRAFASTMOVE LLC,EL BODEGON,204,SHERMAN AVE,,,NEW YORK,NY,10034,0,-73.92113 40.86538,-73.92113,40.86538
New York,753473,Store,A,SFL RECREATION LLC,CARREAU CLUB,333-C,KING AVE,,,NEW YORK,NY,10004,0,-74.01728 40.68847,-74.01728,40.68847
Bronx,753472,Store,JAC,FAULKWITHLOVE LLC,FAULKWITHLOVE,3060,BOSTON RD,,,BRONX,NY,10469,0,-73.8565 40.87058,-73.8565,40.87058
Bronx,753452,Store,JAC,MOE GOURMET FOOD CENTER CORP,MOE GOURMET FOOD CENTER,2306,WEBSTER AVE. STE #1,,,BRONX,NY,10458,0,-73.89543 40.85651,-73.89543,40.85651
Queens,753425,Store,A,CFQIAN2021 INC,CFQIAN2021,136-17,38TH AVE,,,FLUSHING,NY,11354,0,-73.83009 40.76099,-73.83009,40.76099
Kings,753404,Store,JAC,GARCONNETI PRIMATE,PRIMATE GARCONNET,697,FLATBUSH AVENUE,,,BROOKLYN,NY,11225,0,-73.95999 40.65614,-73.95999,40.65614
Bronx,753374,Store,A,NICE EXOTICZ LLC,NICE EXOTICZ,1485,WESTCHESTER AVE,,,BRONX,NY,10472,0,-73.88074 40.82846,-73.88074,40.82846
Bronx,753323,Store,A,CAZARES JUANA,CAZARES GROCERY,344,E 148TH ST,,,BRONX,NY,10451,0,-73.92011 40.81594,-73.92011,40.81594
New York,753321,Store,JAC,NEW PUNJAB ON 3RD INC,PUNJAB ON 3RD,220,3RD AVE,,,NEW YORK,NY,10003,0,-73.98502 40.73626,-73.98502,40.73626
New York,753290,Store,JAC,HAMS CATERING INC,HAMS CATERING,686,N MAIN ST,,,NEW YORK,NY,10044,0,-73.9471 40.76481,-73.9471,40.76481
Kings,753288,Store,JABC,MASHAS BAKED FOODS LLC,MASHAS,999,ATLANTIC AVE. - COOK COLLECTI,,,BROOKLYN,NY,11238,0,-73.95916 40.68007,-73.95916,40.68007
Kings,753268,Store,JAC,MAJNOON INC,MAJNOON,810,BLAKE AVENUE,,,BROOKLYN,NY,11207,0,-73.88854 40.66876,-73.88854,40.66876
Kings,753266,Store,JAC,HALSEY FOOD MARKET CORP,HALSEY FOOD MARKET,299,HALSEY STREET,,,BROOKLYN,NY,11216,0,-73.94105 40.6828,-73.94105,40.6828
Kings,753195,Store,JAC,CBJ INC,CBJ,5305,4TH AVE,,,BROOKLYN,NY,11220,0,-74.01445 40.64458,-74.01445,40.64458
Kings,753191,Store,A,MAKOLET MARKET LLC,MAKOLET MARKET,999,CLARKSON AVE,,,BROOKLYN,NY,11212,0,-73.92476 40.65811,-73.92476,40.65811
Queens,753182,Store,A,MI ESQUINA MARKET CORP,MI ESQUINA MARKET,98-02,37TH AVENUE,,,CORONA,NY,11368,0,-73.8689 40.75208,-73.8689,40.75208
Kings,753181,Store,A,NOOR SUPERMARKET INC,NOOR SUPERMARKET,4104,AVENUE D,,,BROOKLYN,NY,11203,0,-73.93776 40.64163,-73.93776,40.64163
New York,753155,Store,JAC,GAJA FOOD CORP,GAJA FOOD,100,BROAD ST,,,NEW YORK,NY,10004,0,-74.0116 40.70348,-74.0116,40.70348
Bronx,753154,Store,JAC,BRONX FRESH FOODS CORP,PIONEER SUPERMARKETS,3035,WHITE PLAINS ROAD,,,BRONX,NY,10467,0,-73.86718 40.87029,-73.86718,40.87029
Bronx,753149,Store,JAC,NERYS GROCERY STORE INC,NERYS GROCERY STORE,1145,CLAY AVE,,,BRONX,NY,10452,0,-73.91152 40.83073,-73.91152,40.83073
Queens,753143,Store,JAC,HOME SHOPPING WORLD NEW YORK INC,HOME SHOPPING WORLD NEW,150-24,NORTHERN BLVD #G3,,,FLUSHING,NY,11354,0,-73.81446 40.76521,-73.81446,40.76521
Kings,753139,Store,JAC,KABAB TABLE INC,KABAB TABLE,896,BROADWAY,,,BROOKLYN,NY,11206,0,-73.93696 40.69795,-73.93696,40.69795
Kings,753130,Store,JAC,EZ FRESH SUPERMARKET INC,EZ FRESH SUPERMARKET,863,65TH STREET,,,BROOKLYN,NY,11220,0,-74.01101 40.63173,-74.01101,40.63173
Kings,753122,Store,A,MOON GROCERY INC,MOON GROCERY,2803,MERMAID AVENUE,,,BROOKLYN,NY,11224,0,-73.99453 40.57558,-73.99453,40.57558
Queens,753052,Store,A,SHOMAHAR INC,DISCOUNT VARIETIES & GR,50-15,SKILLMAN AVE,,,WOODSIDE,NY,11377,0,-73.91371 40.74607,-73.91371,40.74607
Queens,753043,Store,A,WITHIN YOUR  BUDGET LLC,PINOY AKO,178-25,HILLSIDE AVE,,,JAMAICA,NY,11432,0,-73.78504 40.71235,-73.78504,40.71235
Queens,753040,Store,A,EL QUETZALITO CORP,EL QUETZALITO,102-08,ROOSEVELT AVE,,,CORONA,NY,11368,0,-73.86375 40.74977,-73.86375,40.74977
Kings,753036,Store,A,MOSAIC FOODS INC,MOSAIC FOODS,607A,VANDERBILT AVE,,,BROOKLYN,NY,11238,0,-73.96833 40.6792,-73.96833,40.6792
Kings,752993,Store,JAC,SANTANA GROCERY CORP,SANTANA GROCERY,1090,SUTTER AVENUE,,,BROOKLYN,NY,11208,0,-73.87847 40.67183,-73.87847,40.67183
Queens,752988,Store,A,SWEET STRANDS LLC,SWEET STRANDS,198-01,HOLLIS AVENUE #B,,,SAINT ALBANS,NY,11412,0,-73.75954 40.70643,-73.75954,40.70643
New York,752987,Store,A,BLUE MOON CONVENIENT STORE CORP,BLUE MOON CONVENIENT ST,3422,BROADWAY,,,NEW YORK,NY,10031,0,-73.95299 40.82279,-73.95299,40.82279
Queens,752984,Store,A,STAR GENIUS CORP,STAR GENIUS,98-10,NORTHERN BLVD,,,CORONA,NY,11368,0,-73.86997 40.75717,-73.86997,40.75717
Bronx,752980,Store,A,WP 99 CENTS PLUS CORP,WP 99 CENTS PLUS,1207,WHITE PLAINS ROAD,,,BRONX,NY,10472,0,-73.86173 40.83074,-73.86173,40.83074
New York,752971,Store,JAC,EL MARLENE GROCERY CORP,EL MARLENE GROCERY,272,SHERMAN AVE,,,NEW YORK,NY,10034,0,-73.91801 40.86653,-73.91801,40.86653
Bronx,752967,Store,JAC,ELA POSTRES GROCERY INC,ELA POSTRES GROCERY,69,E 181ST STREET,,,BRONX,NY,10453,0,-73.90416 40.85508,-73.90416,40.85508
Queens,752964,Store,JAC,VEGGIES AND FRIENDS INC,VEGGIES AND FRIENDS,4204,GREENPOINT AVE,,,SUNNYSIDE,NY,11104,0,-73.92285 40.74053,-73.92285,40.74053
New York,752960,Store,JAC,TRIBECA FINEST MARKET GROUP CORP,TRIBECA FINEST MARKET G,393,CANAL STREET,,,NEW YORK,NY,10013,0,-74.00512 40.72175,-74.00512,40.72175
Kings,752919,Store,JAC,LI FAMILY 86 INC,FORTUNE ON 86TH,1686,86TH ST,,,BROOKLYN,NY,11214,0,-74.00519 40.60882,-74.00519,40.60882
Queens,752917,Store,JAC,O&A GROCERY CORP,O&A GROCERY,4806,46TH STREET,,,WOODSIDE,NY,11377,0,-73.91951 40.73908,-73.91951,40.73908
Kings,752914,Store,JAC,SUPERMARKET LAS GARDENIAS CORP,SUPERMARKET LAS GARDENI,4401,5TH AVENUE,,,BROOKLYN,NY,11220,0,-74.0069 40.64838,-74.0069,40.64838
New York,752906,Store,JAC,AZ FOOD CENTER CORP,AZ FOOD CENTER,2142,5TH AVE,,,NEW YORK,NY,10037,0,-73.93938 40.81036,-73.93938,40.81036
Bronx,752895,Store,JAC,VEG-FRESH NY INC,VEG-FRESH NY,810,EDGEWATER RD,,,BRONX,NY,10474,10000,-73.88344 40.81762,-73.88344,40.81762
Kings,752870,Store,A,DISCOUNT WORLD INC,MAX DEALS,2120,ROCKAWAY PKWY,,,BROOKLYN,NY,11236,0,-73.88773 40.63159,-73.88773,40.63159
Kings,752828,Store,JAC,LANDSTAR TRADING INC,LANDSTAR TRADING,7308,13TH AVE,,,BROOKLYN,NY,11228,0,-74.00641 40.62126,-74.00641,40.62126
Kings,752780,Store,JAC,NEW FUZHOU SEAFOOD MARKET 888 INC,NEW FUZHOU SEAFOOD MARK,4502,8TH AVE,,,BROOKLYN,NY,11220,0,-74.00087 40.64384,-74.00087,40.64384
New York,752777,Store,JAC,Z&J NY ENTERPRISES CORP,Z&J NY ENTERPRISES,111,W 110TH STREET,,,NEW YORK,NY,10026,0,-73.95322 40.79857,-73.95322,40.79857
Kings,752772,Store,JAC,DON ELIGO GROCERY CORP,DON ELIGO GROCERY,2348,PITKIN AVENUE,,,BROOKLYN,NY,11207,0,-73.88565 40.67342,-73.88565,40.67342
Kings,752760,Store,JAC,MAYMAY GROCERY 86 INC,MAYMAY GROCERY,2257,86TH STREET FL1,,,BROOKLYN,NY,11214,0,-73.9923 40.60098,-73.9923,40.60098
Kings,752724,Store,A,GORILLAS BROOKLYN PROSPECT PARK L,GORILLAS - 16 SUNSET PA,4922,4TH AVE,,,BROOKLYN,NY,11220,0,-74.01249 40.64663,-74.01249,40.64663
Kings,752719,Store,JAC,FRANKLIN 696 LLC,GRABSTEINS WHOLESALE PR,696,WASHINGTON AVE,,,BROOKLYN,NY,11238,0,-73.96364 40.67717,-73.96364,40.67717
Kings,752691,Store,JAC,AJUMANI INC,KIMCHI KOOKS,119,BAY RIDGE AVENUE,,,BROOKLYN,NY,11220,0,-74.03147 40.63741,-74.03147,40.63741
Kings,752689,Store,JAC,LQA GROCERY II CORP,LQA GROCERY,1702,MERMAID AVE,,,BROOKLYN,NY,11224,0,-73.98491 40.57661,-73.98491,40.57661
Kings,752677,Store,A,ALDI INC,ALDI #114,1628,FLATBUSH AVE,,,BROOKLYN,NY,11210,0,-73.94564 40.63093,-73.94564,40.63093
Queens,752653,Store,A,SHAMBHU 1823 INC,SHAMBHU 1823,1823,ASTORIA BLVD,,,ASTORIA,NY,11102,0,-73.92662 40.77228,-73.92662,40.77228
Bronx,752640,Store,A,MELROSE CORNER INC,MELROSE CORNER,406,E 161 STREET,,,BRONX,NY,10451,0,-73.91318 40.824,-73.91318,40.824
Kings,752636,Store,A,PACKED MEEL LLC,PACKED MEEL,4604,AVE N,,,BROOKLYN,NY,11234,0,nan,,
Kings,752634,Store,JAC,VANILLA GOURMET NY CORP,VANILLA GOURMET,287,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,0,-73.96447 40.57697,-73.96447,40.57697
Queens,752632,Store,A,CONNECTED CHEF FOUNDATION INC THE,CONNECTED CHEF,49-09,5TH ST,,,LONG ISLAND CITY,NY,11101,0,-73.95632 40.74353,-73.95632,40.74353
Queens,752630,Store,A,A1 VARIETY STORE LLC,A1 VARIETY STORE,96-01,JAMAICA AVE,,,WOODHAVEN,NY,11421,0,-73.84876 40.69458,-73.84876,40.69458
New York,752629,Store,A,CEADR STREET PI LLC,PI BAKERIE,35,CEDAR STREET,,,NEW YORK,NY,10005,0,-74.00841 40.70719,-74.00841,40.70719
Kings,752627,Store,A,SQ MARKET INC,SQ MARKET,4711,8TH AVENUE,,,BROOKLYN,NY,11220,0,-74.00221 40.64254,-74.00221,40.64254
New York,752623,Store,JAC,WAH CHEUNG TRADING INC,WAH CHEUNG TRADING,129B,MOTT ST,,,NEW YORK,NY,10013,0,-73.99685 40.71827,-73.99685,40.71827
Kings,752582,Store,JAC,LA TOMA GROCERY CORP,LA TOMA GROCERY,536,LIBERTY AVE,,,BROOKLYN,NY,11207,0,-73.88994 40.67537,-73.88994,40.67537
Kings,752563,Store,JAC,CHOPPED CHEESE 2 CORP,CHOPPED CHEESE,2847,CHURCH AVENUE,,,BROOKLYN,NY,11226,0,-73.94988 40.6508,-73.94988,40.6508
Kings,752561,Store,JAC,1421 CORP,THE MEAT PLACE,1421-1423,NOSTRAND AVENUE,,,BROOKLYN,NY,11226,0,-73.94966 40.65157,-73.94966,40.65157
Queens,752551,Store,JAM,KAIYAS PALLETS LLC,KAIYAS PALLETS,36-37,31ST STREET,,,ASTORIA,NY,11106,0,-73.93074 40.75539,-73.93074,40.75539
Kings,752539,Store,A,CONEY ISLAND STATIONARY CORP,CONEY ISLAND STATIONARY,3365,NEPTUNE AVE,,,BROOKLYN,NY,11224,0,-74.00087 40.57785,-74.00087,40.57785
Queens,752510,Store,A,OZONE PARK ENTERPRISES LLC,DII ENTERPRISE,104-11,LIBERTY AVE,,,OZONE PARK,NY,11417,19700,-73.83635 40.68227,-73.83635,40.68227
Queens,752504,Store,JAC,MAHAKALI 3096 CORP,MAHAKALI 3096,30-96,12TH STREET,,,ASTORIA,NY,11102,0,-73.93332 40.76897,-73.93332,40.76897
Kings,752501,Store,JAC,STOP ONE SUPERMARKET 4023 CORP,STOP ONE SUPERMARKET,4023,CHURCH AVE,,,BROOKLYN,NY,11203,0,-73.93922 40.6513,-73.93922,40.6513
Bronx,752500,Store,JAC,DARIANNA FRUIT & MEAT MARKET CORP,DARIANNA FRUIT & MEAT M,73,W KINGSBRIDGE TERRACE,,,BRONX,NY,10468,0,-73.9004 40.86813,-73.9004,40.86813
Kings,752496,Store,JAC,HEALTHY PICK NY CORP,HEALTHY PICK NY,660,ROGERS AVE,,,BROOKLYN,NY,11226,0,-73.95297 40.65537,-73.95297,40.65537
New York,752491,Store,JAC,FINEST AMSTEDAM INC,FINEST AMSTEDAM,1800,AMSTERDAM AVE,,,NEW YORK,NY,10031,0,-73.94568 40.82788,-73.94568,40.82788
New York,752476,Store,JAC,X SQUARE AFRICAN CARIBBEAN FOOD S,X SQUARE AFRICAN CARIBB,1590,PARK AVE #23,,,NEW YORK,NY,10029,0,-73.94369 40.79847,-73.94369,40.79847
Queens,752474,Store,JAC,CARNICERIA EL PATRON 1 CORPORATIO,CARNICERIA EL PATRON 1,9415,ROOSEVELT AVE,,,JACKSON HEIGHTS,NY,11372,0,-73.8721 40.74888,-73.8721,40.74888
